Project Title : 1000_900_600 
Material : HSLA steel 
Informations :  
Date : 26/02/2025 
Type test : Tension / Compression 
Control Mod : Manual 
Section : Rectangular 
Width(mm) : 2.700000 
Total Length(mm) : 18.150000 
Gauge Length(mm) : 6.300000 
Thickness(mm) : 0.730000 
====================================================================================================
Time (s) 	Speed (µm/s) 	Traverse Speed (µm/s) 	Displacement (µm) 	Force (N) 	Real Speed (µm/s) 	Cal. Force (V) 	Stress (Mpa) 	Elongation (%) 	Speed Controller Input Voltage (V) 	
171.700000 	5.000000 	5.000000 	230.740000 	1561.398531 	4.980828 	3.737300 	792.185962 	3.662540 	1.377600 	
171.800000 	5.000000 	5.000000 	230.960000 	1560.974121 	4.976727 	3.736947 	791.970635 	3.666032 	1.377600 	
171.900000 	5.000000 	5.000000 	231.180000 	1560.756982 	4.973148 	3.736766 	791.860468 	3.669524 	1.377600 	
172.000000 	5.000000 	5.000000 	231.380000 	1560.648412 	4.968079 	3.736676 	791.805384 	3.672698 	1.377600 	
172.100000 	5.000000 	5.000000 	231.580000 	1560.480622 	4.965544 	3.736536 	791.720255 	3.675873 	1.377600 	
172.200000 	5.000000 	5.000000 	231.800000 	1560.391792 	4.970688 	3.736462 	791.675186 	3.679365 	1.377600 	
172.300000 	5.000000 	5.000000 	231.980000 	1559.996993 	4.971061 	3.736134 	791.474882 	3.682222 	1.377600 	
172.400000 	5.000000 	5.000000 	232.200000 	1559.542974 	4.973372 	3.735756 	791.244533 	3.685714 	1.377600 	
172.500000 	5.000000 	5.000000 	232.400000 	1559.335704 	4.979635 	3.735583 	791.139373 	3.688889 	1.377600 	
172.600000 	5.000000 	5.000000 	232.600000 	1559.237004 	4.978293 	3.735501 	791.089297 	3.692063 	1.377600 	
172.700000 	5.000000 	5.000000 	232.780000 	1559.246874 	4.979933 	3.735509 	791.094305 	3.694921 	1.377600 	
172.800000 	5.000000 	5.000000 	232.980000 	1559.009995 	4.979709 	3.735312 	790.974122 	3.698095 	1.377600 	
172.900000 	5.000000 	5.000000 	233.180000 	1558.704025 	4.975534 	3.735057 	790.818886 	3.701270 	1.377600 	
173.000000 	5.000000 	5.000000 	233.360000 	1558.378316 	4.972701 	3.734786 	790.653636 	3.704127 	1.377600 	
173.100000 	5.000000 	5.000000 	233.560000 	1558.240136 	4.974639 	3.734671 	790.583529 	3.707302 	1.377600 	
173.200000 	5.000000 	5.000000 	233.740000 	1558.279616 	4.976951 	3.734704 	790.603560 	3.710159 	1.377600 	
173.300000 	5.000000 	5.000000 	233.940000 	1558.338836 	4.973596 	3.734753 	790.633605 	3.713333 	1.377600 	
173.400000 	5.000000 	5.000000 	234.140000 	1558.526365 	4.979113 	3.734909 	790.728750 	3.716508 	1.377600 	
173.500000 	5.000000 	5.000000 	234.340000 	1558.289486 	4.975012 	3.734712 	790.608567 	3.719683 	1.377600 	
173.600000 	5.000000 	5.000000 	234.520000 	1558.082216 	4.972179 	3.734540 	790.503407 	3.722540 	1.377600 	
173.700000 	5.000000 	5.000000 	234.720000 	1557.628197 	4.977696 	3.734162 	790.273058 	3.725714 	1.377600 	
173.800000 	5.000000 	5.000000 	234.940000 	1557.134698 	4.973819 	3.733751 	790.022678 	3.729206 	1.377600 	
173.900000 	5.000000 	5.000000 	235.140000 	1556.927428 	4.973297 	3.733578 	789.917518 	3.732381 	1.377600 	
174.000000 	5.000000 	5.000000 	235.340000 	1556.887948 	4.976578 	3.733545 	789.897488 	3.735556 	1.377600 	
174.100000 	5.000000 	5.000000 	235.540000 	1556.799118 	4.978665 	3.733471 	789.852419 	3.738730 	1.377600 	
174.200000 	5.000000 	5.000000 	235.740000 	1556.473409 	4.980678 	3.733200 	789.687168 	3.741905 	1.377600 	
174.300000 	5.000000 	5.000000 	235.940000 	1556.088479 	4.982244 	3.732880 	789.491872 	3.745079 	1.377600 	
174.400000 	5.000000 	5.000000 	236.140000 	1555.624590 	4.981051 	3.732494 	789.256515 	3.748254 	1.377600 	
174.500000 	5.000000 	5.000000 	236.340000 	1555.338361 	4.977696 	3.732255 	789.111294 	3.751429 	1.377600 	
174.600000 	5.000000 	5.000000 	236.540000 	1555.170571 	4.978591 	3.732116 	789.026165 	3.754603 	1.377600 	
174.700000 	5.000000 	5.000000 	236.760000 	1555.012651 	4.976131 	3.731984 	788.946043 	3.758095 	1.377600 	
174.800000 	5.000000 	5.000000 	236.980000 	1554.854731 	4.976727 	3.731853 	788.865922 	3.761587 	1.377600 	
174.900000 	5.000000 	5.000000 	237.180000 	1554.588242 	4.975236 	3.731631 	788.730716 	3.764762 	1.377600 	
175.000000 	5.000000 	5.000000 	237.400000 	1554.430322 	4.971135 	3.731499 	788.650595 	3.768254 	1.377600 	
175.100000 	5.000000 	5.000000 	237.600000 	1553.936823 	4.972776 	3.731089 	788.400215 	3.771429 	1.377600 	
175.200000 	5.000000 	5.000000 	237.820000 	1553.630854 	4.970241 	3.730834 	788.244979 	3.774921 	1.377600 	
175.300000 	5.000000 	5.000000 	238.020000 	1553.364364 	4.972999 	3.730612 	788.109774 	3.778095 	1.377600 	
175.400000 	5.000000 	5.000000 	238.240000 	1552.939955 	4.969421 	3.730259 	787.894447 	3.781587 	1.377600 	
175.500000 	5.000000 	5.000000 	238.460000 	1552.653725 	4.973074 	3.730020 	787.749226 	3.785079 	1.377600 	
175.600000 	5.000000 	5.000000 	238.660000 	1552.367496 	4.972030 	3.729782 	787.604006 	3.788254 	1.377600 	
175.700000 	5.000000 	5.000000 	238.880000 	1552.160226 	4.970315 	3.729610 	787.498846 	3.791746 	1.377600 	
175.800000 	5.000000 	5.000000 	239.100000 	1551.864126 	4.983288 	3.729363 	787.348618 	3.795238 	1.377600 	
175.900000 	5.000000 	5.000000 	239.320000 	1551.883866 	4.977398 	3.729380 	787.358633 	3.798730 	1.377600 	
176.000000 	5.000000 	5.000000 	239.540000 	1551.745687 	4.980082 	3.729265 	787.288527 	3.802222 	1.377600 	
176.100000 	5.000000 	5.000000 	239.740000 	1551.429847 	4.977398 	3.729002 	787.128284 	3.805397 	1.377600 	
176.200000 	5.000000 	5.000000 	239.960000 	1551.222577 	4.970986 	3.728829 	787.023124 	3.808889 	1.377600 	
176.300000 	5.000000 	5.000000 	240.160000 	1550.995568 	4.975385 	3.728640 	786.907949 	3.812063 	1.377600 	
176.400000 	5.000000 	5.000000 	240.380000 	1550.817908 	4.973521 	3.728492 	786.817812 	3.815556 	1.377600 	
176.500000 	5.000000 	5.000000 	240.580000 	1550.610638 	4.976727 	3.728320 	786.712653 	3.818730 	1.377600 	
176.600000 	5.000000 	5.000000 	240.800000 	1550.205969 	4.972477 	3.727983 	786.507341 	3.822222 	1.377600 	
176.700000 	5.000000 	5.000000 	241.020000 	1549.515070 	4.971284 	3.727408 	786.156809 	3.825714 	1.377600 	
176.800000 	5.000000 	5.000000 	241.220000 	1549.051181 	4.969122 	3.727021 	785.921452 	3.828889 	1.377600 	
176.900000 	5.000000 	5.000000 	241.420000 	1548.616902 	4.970613 	3.726660 	785.701117 	3.832063 	1.377600 	
177.000000 	5.000000 	5.000000 	241.620000 	1548.597162 	4.974341 	3.726643 	785.691102 	3.835238 	1.377600 	
177.100000 	5.000000 	5.000000 	241.840000 	1548.695862 	4.969868 	3.726726 	785.741178 	3.838730 	1.377600 	
177.200000 	5.000000 	5.000000 	242.040000 	1548.380022 	4.972552 	3.726463 	785.580935 	3.841905 	1.377600 	
177.300000 	5.000000 	5.000000 	242.260000 	1547.807563 	4.970166 	3.725986 	785.290494 	3.845397 	1.377600 	
177.400000 	5.000000 	5.000000 	242.460000 	1547.412764 	4.969271 	3.725657 	785.090190 	3.848571 	1.377600 	
177.500000 	5.000000 	5.000000 	242.680000 	1547.146274 	4.974416 	3.725436 	784.954984 	3.852063 	1.377600 	
177.600000 	5.000000 	5.000000 	242.880000 	1546.563945 	4.975534 	3.724951 	784.659536 	3.855238 	1.377600 	
177.700000 	5.000000 	5.000000 	243.100000 	1546.790955 	4.974863 	3.725140 	784.774711 	3.858730 	1.377600 	
177.800000 	5.000000 	5.000000 	243.300000 	1546.277716 	4.974565 	3.724713 	784.514315 	3.861905 	1.377600 	
177.900000 	5.000000 	5.000000 	243.500000 	1546.030966 	4.976652 	3.724507 	784.389125 	3.865079 	1.377600 	
178.000000 	5.000000 	5.000000 	243.680000 	1545.863176 	4.972105 	3.724367 	784.303996 	3.867937 	1.377600 	
178.100000 	5.000000 	5.000000 	243.880000 	1545.083448 	4.973745 	3.723718 	783.908395 	3.871111 	1.377600 	
178.200000 	5.000000 	5.000000 	244.080000 	1544.965008 	4.981573 	3.723620 	783.848304 	3.874286 	1.377600 	
178.300000 	5.000000 	5.000000 	244.260000 	1544.185279 	4.980828 	3.722971 	783.452704 	3.877143 	1.377600 	
178.400000 	5.000000 	5.000000 	244.460000 	1543.701650 	4.986419 	3.722568 	783.207331 	3.880317 	1.377600 	
178.500000 	5.000000 	5.000000 	244.680000 	1543.602950 	4.985972 	3.722486 	783.157255 	3.883810 	1.377600 	
178.600000 	5.000000 	5.000000 	244.880000 	1543.089711 	4.979560 	3.722059 	782.896860 	3.886984 	1.377600 	
178.700000 	5.000000 	5.000000 	245.080000 	1543.020621 	4.977398 	3.722001 	782.861807 	3.890159 	1.377600 	
178.800000 	5.000000 	5.000000 	245.300000 	1542.912051 	4.975981 	3.721911 	782.806723 	3.893651 	1.377600 	
178.900000 	5.000000 	5.000000 	245.500000 	1542.635691 	4.972999 	3.721681 	782.666510 	3.896825 	1.377600 	
179.000000 	5.000000 	5.000000 	245.720000 	1542.418552 	4.976951 	3.721500 	782.556343 	3.900317 	1.377600 	
179.100000 	5.000000 	5.000000 	245.920000 	1542.063232 	4.978665 	3.721204 	782.376069 	3.903492 	1.377600 	
179.200000 	5.000000 	5.000000 	246.120000 	1541.885573 	4.978740 	3.721056 	782.285932 	3.906667 	1.377600 	
179.300000 	5.000000 	5.000000 	246.320000 	1541.421683 	4.981126 	3.720670 	782.050575 	3.909841 	1.377600 	
179.400000 	5.000000 	5.000000 	246.540000 	1540.898574 	4.974639 	3.720234 	781.785172 	3.913333 	1.377600 	
179.500000 	5.000000 	5.000000 	246.760000 	1540.395205 	4.975012 	3.719815 	781.529784 	3.916825 	1.377600 	
179.600000 	5.000000 	5.000000 	246.980000 	1539.931316 	4.970464 	3.719429 	781.294427 	3.920317 	1.377600 	
179.700000 	5.000000 	5.000000 	247.180000 	1539.595736 	4.969644 	3.719150 	781.124169 	3.923492 	1.377600 	
179.800000 	5.000000 	5.000000 	247.400000 	1539.200937 	4.970763 	3.718821 	780.923865 	3.926984 	1.377600 	
179.900000 	5.000000 	5.000000 	247.600000 	1538.894968 	4.968600 	3.718567 	780.768629 	3.930159 	1.377600 	
180.000000 	5.000000 	5.000000 	247.800000 	1538.342248 	4.969942 	3.718106 	780.488203 	3.933333 	1.377600 	
180.100000 	5.000000 	5.000000 	247.980000 	1537.898099 	4.973148 	3.717737 	780.262861 	3.936190 	1.377600 	
180.200000 	5.000000 	5.000000 	248.180000 	1537.661220 	4.975907 	3.717539 	780.142679 	3.939365 	1.377600 	
180.300000 	5.000000 	5.000000 	248.380000 	1537.128240 	4.972850 	3.717096 	779.872268 	3.942540 	1.377600 	
180.400000 	5.000000 	5.000000 	248.580000 	1536.950581 	4.975012 	3.716948 	779.782131 	3.945714 	1.377600 	
180.500000 	5.000000 	5.000000 	248.780000 	1536.693961 	4.976503 	3.716734 	779.651934 	3.948889 	1.377600 	
180.600000 	5.000000 	5.000000 	248.980000 	1536.427472 	4.974938 	3.716512 	779.516728 	3.952063 	1.377600 	
180.700000 	5.000000 	5.000000 	249.180000 	1536.091892 	4.975832 	3.716233 	779.346470 	3.955238 	1.377600 	
180.800000 	5.000000 	5.000000 	249.400000 	1535.746443 	4.980007 	3.715945 	779.171204 	3.958730 	1.377600 	
180.900000 	5.000000 	5.000000 	249.620000 	1535.509563 	4.977398 	3.715748 	779.051021 	3.962222 	1.377600 	
181.000000 	5.000000 	5.000000 	249.820000 	1534.927234 	4.979113 	3.715263 	778.755573 	3.965397 	1.377600 	
181.100000 	5.000000 	5.000000 	250.020000 	1534.946974 	4.978815 	3.715280 	778.765588 	3.968571 	1.377600 	
181.200000 	5.000000 	5.000000 	250.240000 	1534.492955 	4.979336 	3.714902 	778.535238 	3.972063 	1.377600 	
181.300000 	5.000000 	5.000000 	250.440000 	1534.019195 	4.977547 	3.714508 	778.294873 	3.975238 	1.377600 	
181.400000 	5.000000 	5.000000 	250.640000 	1533.723096 	4.976727 	3.714261 	778.144645 	3.978413 	1.377600 	
181.500000 	5.000000 	5.000000 	250.860000 	1533.061807 	4.981126 	3.713711 	777.809136 	3.981905 	1.377600 	
181.600000 	5.000000 	5.000000 	251.080000 	1532.637398 	4.977622 	3.713357 	777.593809 	3.985397 	1.377600 	
181.700000 	5.000000 	5.000000 	251.260000 	1532.203118 	4.983139 	3.712996 	777.373475 	3.988254 	1.377600 	
181.800000 	5.000000 	5.000000 	251.460000 	1531.877409 	4.981424 	3.712725 	777.208224 	3.991429 	1.377600 	
181.900000 	5.000000 	5.000000 	251.640000 	1531.334560 	4.978516 	3.712273 	776.932806 	3.994286 	1.377600 	
182.000000 	5.000000 	5.000000 	251.840000 	1530.989110 	4.976354 	3.711985 	776.757539 	3.997460 	1.377600 	
182.100000 	5.000000 	5.000000 	252.020000 	1530.663401 	4.969793 	3.711714 	776.592289 	4.000317 	1.377600 	
182.200000 	5.000000 	5.000000 	252.200000 	1530.396911 	4.971210 	3.711492 	776.457083 	4.003175 	1.377600 	
182.300000 	5.000000 	5.000000 	252.420000 	1530.229122 	4.973521 	3.711352 	776.371954 	4.006667 	1.377600 	
182.400000 	5.000000 	5.000000 	252.620000 	1530.061332 	4.978815 	3.711213 	776.286825 	4.009841 	1.377600 	
182.500000 	5.000000 	5.000000 	252.840000 	1529.617183 	4.979187 	3.710843 	776.061483 	4.013333 	1.377600 	
182.600000 	5.000000 	5.000000 	253.040000 	1529.044723 	4.979486 	3.710366 	775.771042 	4.016508 	1.377600 	
182.700000 	5.000000 	5.000000 	253.220000 	1528.521614 	4.977398 	3.709931 	775.505639 	4.019365 	1.377600 	
182.800000 	5.000000 	5.000000 	253.420000 	1528.107075 	4.973670 	3.709586 	775.295320 	4.022540 	1.377600 	
182.900000 	5.000000 	5.000000 	253.620000 	1527.653056 	4.977025 	3.709208 	775.064970 	4.025714 	1.377600 	
183.000000 	5.000000 	5.000000 	253.820000 	1527.139816 	4.972030 	3.708781 	774.804575 	4.028889 	1.377600 	
183.100000 	5.000000 	5.000000 	254.020000 	1526.823977 	4.976056 	3.708518 	774.644331 	4.032063 	1.377600 	
183.200000 	5.000000 	5.000000 	254.220000 	1526.113338 	4.972552 	3.707926 	774.283784 	4.035238 	1.377600 	
183.300000 	5.000000 	5.000000 	254.420000 	1525.787629 	4.973372 	3.707655 	774.118533 	4.038413 	1.377600 	
183.400000 	5.000000 	5.000000 	254.620000 	1525.570489 	4.975236 	3.707474 	774.008366 	4.041587 	1.377600 	
183.500000 	5.000000 	5.000000 	254.820000 	1525.343479 	4.972776 	3.707285 	773.893191 	4.044762 	1.377600 	
183.600000 	5.000000 	5.000000 	255.040000 	1524.928940 	4.979187 	3.706940 	773.682872 	4.048254 	1.377600 	
183.700000 	5.000000 	5.000000 	255.220000 	1524.336741 	4.976727 	3.706447 	773.382416 	4.051111 	1.377600 	
183.800000 	5.000000 	5.000000 	255.420000 	1523.774152 	4.982915 	3.705979 	773.096982 	4.054286 	1.377600 	
183.900000 	5.000000 	5.000000 	255.620000 	1523.310263 	4.980306 	3.705593 	772.861625 	4.057460 	1.377600 	
184.000000 	5.000000 	5.000000 	255.820000 	1522.984553 	4.983213 	3.705321 	772.696374 	4.060635 	1.377600 	
184.100000 	5.000000 	5.000000 	256.000000 	1522.619364 	4.983661 	3.705017 	772.511093 	4.063492 	1.377600 	
184.200000 	5.000000 	5.000000 	256.200000 	1522.510794 	4.982766 	3.704927 	772.456009 	4.066667 	1.377600 	
184.300000 	5.000000 	5.000000 	256.400000 	1522.007425 	4.985450 	3.704508 	772.200621 	4.069841 	1.377600 	
184.400000 	5.000000 	5.000000 	256.600000 	1521.277046 	4.980977 	3.703900 	771.830059 	4.073016 	1.377600 	
184.500000 	5.000000 	5.000000 	256.780000 	1521.040166 	4.980604 	3.703703 	771.709876 	4.075873 	1.377600 	
184.600000 	5.000000 	5.000000 	256.980000 	1520.359137 	4.976578 	3.703136 	771.364352 	4.079048 	1.377600 	
184.700000 	5.000000 	5.000000 	257.180000 	1520.063038 	4.981499 	3.702889 	771.214124 	4.082222 	1.377600 	
184.800000 	5.000000 	5.000000 	257.380000 	1519.895248 	4.980007 	3.702750 	771.128994 	4.085397 	1.377600 	
184.900000 	5.000000 	5.000000 	257.560000 	1519.273439 	4.978889 	3.702232 	770.813515 	4.088254 	1.377600 	
185.000000 	5.000000 	5.000000 	257.760000 	1518.918120 	4.976802 	3.701936 	770.633242 	4.091429 	1.377600 	
185.100000 	5.000000 	5.000000 	257.940000 	1518.187741 	4.972179 	3.701328 	770.262679 	4.094286 	1.377600 	
185.200000 	5.000000 	5.000000 	258.140000 	1517.704112 	4.973223 	3.700926 	770.017307 	4.097460 	1.377600 	
185.300000 	5.000000 	5.000000 	258.340000 	1517.427752 	4.969644 	3.700696 	769.877094 	4.100635 	1.377600 	
185.400000 	5.000000 	5.000000 	258.520000 	1516.746723 	4.970763 	3.700129 	769.531569 	4.103492 	1.377600 	
185.500000 	5.000000 	5.000000 	258.740000 	1516.499973 	4.969197 	3.699923 	769.406379 	4.106984 	1.377600 	
185.600000 	5.000000 	5.000000 	258.920000 	1516.144654 	4.970464 	3.699627 	769.226106 	4.109841 	1.377600 	
185.700000 	5.000000 	5.000000 	259.140000 	1515.631415 	4.972179 	3.699200 	768.965710 	4.113333 	1.377600 	
185.800000 	5.000000 	5.000000 	259.340000 	1515.147786 	4.977994 	3.698797 	768.720338 	4.116508 	1.377600 	
185.900000 	5.000000 	5.000000 	259.540000 	1514.674026 	4.979635 	3.698403 	768.479973 	4.119683 	1.377600 	
186.000000 	5.000000 	5.000000 	259.760000 	1514.358187 	4.980306 	3.698140 	768.319729 	4.123175 	1.377600 	
186.100000 	5.000000 	5.000000 	259.940000 	1513.815338 	4.982840 	3.697688 	768.044311 	4.126032 	1.377600 	
186.200000 	5.000000 	5.000000 	260.140000 	1513.440278 	4.976951 	3.697376 	767.854022 	4.129206 	1.377600 	
186.300000 	5.000000 	5.000000 	260.360000 	1512.956649 	4.974490 	3.696973 	767.608650 	4.132698 	1.377600 	
186.400000 	5.000000 	5.000000 	260.560000 	1512.354580 	4.973894 	3.696472 	767.303186 	4.135873 	1.377600 	
186.500000 	5.000000 	5.000000 	260.780000 	1511.772251 	4.971135 	3.695987 	767.007738 	4.139365 	1.377600 	
186.600000 	5.000000 	5.000000 	261.000000 	1511.466281 	4.974267 	3.695733 	766.852502 	4.142857 	1.377600 	
186.700000 	5.000000 	5.000000 	261.200000 	1510.735903 	4.973670 	3.695125 	766.481939 	4.146032 	1.377600 	
186.800000 	5.000000 	5.000000 	261.400000 	1510.252273 	4.972105 	3.694722 	766.236567 	4.149206 	1.377600 	
186.900000 	5.000000 	5.000000 	261.620000 	1509.985784 	4.974043 	3.694500 	766.101362 	4.152698 	1.377600 	
187.000000 	5.000000 	5.000000 	261.820000 	1509.531764 	4.973596 	3.694122 	765.871012 	4.155873 	1.377600 	
187.100000 	5.000000 	5.000000 	262.020000 	1508.998785 	4.971881 	3.693679 	765.600601 	4.159048 	1.377600 	
187.200000 	5.000000 	5.000000 	262.200000 	1508.446066 	4.975310 	3.693218 	765.320176 	4.161905 	1.377600 	
187.300000 	5.000000 	5.000000 	262.400000 	1507.873607 	4.975460 	3.692742 	765.029735 	4.165079 	1.377600 	
187.400000 	5.000000 	5.000000 	262.620000 	1507.311018 	4.975460 	3.692274 	764.744301 	4.168571 	1.377600 	
187.500000 	5.000000 	5.000000 	262.800000 	1507.044528 	4.977249 	3.692052 	764.609096 	4.171429 	1.377600 	
187.600000 	5.000000 	5.000000 	263.000000 	1506.314149 	4.977547 	3.691444 	764.238533 	4.174603 	1.377600 	
187.700000 	5.000000 	5.000000 	263.200000 	1505.800910 	4.976652 	3.691016 	763.978138 	4.177778 	1.377600 	
187.800000 	5.000000 	5.000000 	263.400000 	1505.110011 	4.975683 	3.690441 	763.627606 	4.180952 	1.377600 	
187.900000 	5.000000 	5.000000 	263.600000 	1504.685602 	4.981797 	3.690088 	763.412279 	4.184127 	1.377600 	
188.000000 	5.000000 	5.000000 	263.780000 	1504.300673 	4.975012 	3.689767 	763.216983 	4.186984 	1.377600 	
188.100000 	5.000000 	5.000000 	263.980000 	1503.678864 	4.979486 	3.689250 	762.901504 	4.190159 	1.377600 	
188.200000 	5.000000 	5.000000 	264.180000 	1503.293934 	4.978218 	3.688929 	762.706207 	4.193333 	1.377600 	
188.300000 	5.000000 	5.000000 	264.360000 	1502.681995 	4.973819 	3.688420 	762.395736 	4.196190 	1.377600 	
188.400000 	5.000000 	5.000000 	264.580000 	1502.178626 	4.977547 	3.688001 	762.140348 	4.199683 	1.377600 	
188.500000 	5.000000 	5.000000 	264.780000 	1501.714737 	4.973819 	3.687615 	761.904991 	4.202857 	1.377600 	
188.600000 	5.000000 	5.000000 	264.980000 	1500.994228 	4.981424 	3.687015 	761.539436 	4.206032 	1.377600 	
188.700000 	5.000000 	5.000000 	265.180000 	1500.214499 	4.978516 	3.686366 	761.143835 	4.209206 	1.377600 	
188.800000 	5.000000 	5.000000 	265.380000 	1499.533470 	4.980380 	3.685799 	760.798311 	4.212381 	1.377600 	
188.900000 	5.000000 	5.000000 	265.560000 	1498.842571 	4.979709 	3.685224 	760.447778 	4.215238 	1.377600 	
189.000000 	5.000000 	5.000000 	265.780000 	1498.309592 	4.975981 	3.684780 	760.177368 	4.218730 	1.377600 	
189.100000 	5.000000 	5.000000 	265.960000 	1497.964143 	4.975981 	3.684492 	760.002102 	4.221587 	1.377600 	
189.200000 	5.000000 	5.000000 	266.160000 	1497.519993 	4.973670 	3.684123 	759.776760 	4.224762 	1.377600 	
189.300000 	5.000000 	5.000000 	266.360000 	1496.888314 	4.971955 	3.683597 	759.456273 	4.227937 	1.377600 	
189.400000 	5.000000 	5.000000 	266.580000 	1496.572475 	4.968451 	3.683334 	759.296030 	4.231429 	1.377600 	
189.500000 	5.000000 	5.000000 	266.780000 	1495.940796 	4.977323 	3.682808 	758.975543 	4.234603 	1.377600 	
189.600000 	5.000000 	5.000000 	266.980000 	1495.516386 	4.977771 	3.682455 	758.760216 	4.237778 	1.377600 	
189.700000 	5.000000 	5.000000 	267.200000 	1495.072237 	4.979635 	3.682085 	758.534874 	4.241270 	1.377600 	
189.800000 	5.000000 	5.000000 	267.400000 	1494.440558 	4.979858 	3.681559 	758.214388 	4.244444 	1.377600 	
189.900000 	5.000000 	5.000000 	267.600000 	1493.907579 	4.974938 	3.681115 	757.943977 	4.247619 	1.377600 	
190.000000 	5.000000 	5.000000 	267.800000 	1493.167330 	4.976503 	3.680499 	757.568407 	4.250794 	1.377600 	
190.100000 	5.000000 	5.000000 	268.000000 	1492.515911 	4.974043 	3.679957 	757.237905 	4.253968 	1.377600 	
190.200000 	5.000000 	5.000000 	268.220000 	1491.913842 	4.976876 	3.679456 	756.932441 	4.257460 	1.377600 	
190.300000 	5.000000 	5.000000 	268.400000 	1491.370993 	4.975534 	3.679004 	756.657023 	4.260317 	1.377600 	
190.400000 	5.000000 	5.000000 	268.640000 	1490.887363 	4.975683 	3.678601 	756.411651 	4.264127 	1.377600 	
190.500000 	5.000000 	5.000000 	268.840000 	1490.334644 	4.976578 	3.678141 	756.131225 	4.267302 	1.377600 	
190.600000 	5.000000 	5.000000 	269.040000 	1489.841145 	4.975758 	3.677730 	755.880845 	4.270476 	1.377600 	
190.700000 	5.000000 	5.000000 	269.240000 	1488.933106 	4.978740 	3.676974 	755.420145 	4.273651 	1.377600 	
190.800000 	5.000000 	5.000000 	269.460000 	1488.321167 	4.978069 	3.676465 	755.109674 	4.277143 	1.377600 	
190.900000 	5.000000 	5.000000 	269.660000 	1487.955978 	4.979560 	3.676161 	754.924393 	4.280317 	1.377600 	
191.000000 	5.000000 	5.000000 	269.860000 	1487.077549 	4.974267 	3.675430 	754.478716 	4.283492 	1.377600 	
191.100000 	5.000000 	5.000000 	270.060000 	1486.880150 	4.971359 	3.675265 	754.378564 	4.286667 	1.377600 	
191.200000 	5.000000 	5.000000 	270.260000 	1486.179381 	4.968153 	3.674682 	754.023024 	4.289841 	1.377600 	
191.300000 	5.000000 	5.000000 	270.480000 	1485.182512 	4.968526 	3.673852 	753.517256 	4.293333 	1.377600 	
191.400000 	5.000000 	5.000000 	270.680000 	1484.580443 	4.972477 	3.673351 	753.211793 	4.296508 	1.377600 	
191.500000 	5.000000 	5.000000 	270.880000 	1483.850064 	4.972999 	3.672743 	752.841230 	4.299683 	1.377600 	
191.600000 	5.000000 	5.000000 	271.120000 	1483.405915 	4.974490 	3.672373 	752.615888 	4.303492 	1.377600 	
191.700000 	5.000000 	5.000000 	271.320000 	1482.892676 	4.978665 	3.671946 	752.355493 	4.306667 	1.377600 	
191.800000 	5.000000 	5.000000 	271.540000 	1482.527486 	4.980902 	3.671642 	752.170211 	4.310159 	1.377600 	
191.900000 	5.000000 	5.000000 	271.720000 	1481.866197 	4.979635 	3.671091 	751.834702 	4.313016 	1.377600 	
192.000000 	5.000000 	5.000000 	271.940000 	1481.234518 	4.979933 	3.670565 	751.514215 	4.316508 	1.377600 	
192.100000 	5.000000 	5.000000 	272.140000 	1480.642319 	4.974863 	3.670072 	751.213759 	4.319683 	1.377600 	
192.200000 	5.000000 	5.000000 	272.360000 	1479.763891 	4.971732 	3.669341 	750.768082 	4.323175 	1.377600 	
192.300000 	5.000000 	5.000000 	272.580000 	1479.142081 	4.975683 	3.668823 	750.452603 	4.326667 	1.377600 	
192.400000 	5.000000 	5.000000 	272.780000 	1478.332743 	4.977771 	3.668150 	750.041980 	4.329841 	1.377600 	
192.500000 	5.000000 	5.000000 	272.980000 	1477.858983 	4.978144 	3.667755 	749.801615 	4.333016 	1.377600 	
192.600000 	5.000000 	5.000000 	273.200000 	1477.543144 	4.978815 	3.667492 	749.641372 	4.336508 	1.377600 	
192.700000 	5.000000 	5.000000 	273.400000 	1476.950945 	4.977622 	3.666999 	749.340916 	4.339683 	1.377600 	
192.800000 	5.000000 	5.000000 	273.600000 	1476.408096 	4.973968 	3.666547 	749.065498 	4.342857 	1.377600 	
192.900000 	5.000000 	5.000000 	273.800000 	1475.450707 	4.973521 	3.665750 	748.579760 	4.346032 	1.377600 	
193.000000 	5.000000 	5.000000 	274.020000 	1474.611758 	4.974416 	3.665052 	748.154114 	4.349524 	1.377600 	
193.100000 	5.000000 	5.000000 	274.220000 	1473.920859 	4.970613 	3.664477 	747.803582 	4.352698 	1.377600 	
193.200000 	5.000000 	5.000000 	274.440000 	1473.239830 	4.975161 	3.663910 	747.458057 	4.356190 	1.377600 	
193.300000 	5.000000 	5.000000 	274.680000 	1472.736461 	4.976131 	3.663491 	747.202669 	4.360000 	1.377600 	
193.400000 	5.000000 	5.000000 	274.880000 	1472.183742 	4.974938 	3.663031 	746.922244 	4.363175 	1.377600 	
193.500000 	5.000000 	5.000000 	275.100000 	1471.552063 	4.977025 	3.662505 	746.601757 	4.366667 	1.377600 	
193.600000 	5.000000 	5.000000 	275.300000 	1470.683504 	4.974118 	3.661782 	746.161088 	4.369841 	1.377600 	
193.700000 	5.000000 	5.000000 	275.520000 	1470.130785 	4.976056 	3.661322 	745.880662 	4.373333 	1.377600 	
