Alloy elements = Zr, Ti, Nb	
Alloy composition = 35,40,25	
Theoretical elastic modulus (GPa) = 1.020740e+02	
----------	
Length (mm) = 5.1	
Width (mm) = 2.21	
Thickness (mm) = 0.95	
----------	
Time (s)	Displacement (mm)	Force (N)	Eng. strain	Eng. Stress (MPa)	
85.50000000	0.33535744	1145.91401958	0.06575636	545.80329583	
85.60000000	0.33634474	1145.87457958	0.06594995	545.78451040	
85.70000000	0.33732082	1145.86471958	0.06614134	545.77981404	
85.80000000	0.33833428	1145.75626158	0.06634006	545.72815508	
85.90000000	0.33931410	1145.73654158	0.06653218	545.71876236	
86.00000000	0.34029392	1145.71682158	0.06672430	545.70936965	
86.10000000	0.34131486	1145.58864358	0.06692448	545.64831797	
86.20000000	0.34236196	1145.39144558	0.06712980	545.55439180	
86.30000000	0.34339037	1145.24354758	0.06733145	545.48394741	
86.40000000	0.34450476	1144.86887158	0.06754995	545.30548778	
86.50000000	0.34548832	1144.83929258	0.06774281	545.29139918	
86.60000000	0.34649056	1144.76041258	0.06793933	545.25382833	
86.70000000	0.34746291	1144.76041258	0.06812998	545.25382833	
86.80000000	0.34845021	1144.72097358	0.06832357	545.23504338	
86.90000000	0.34941134	1144.75055358	0.06851203	545.24913245	
87.00000000	0.35039864	1144.71111358	0.06870561	545.23034703	
87.10000000	0.35135603	1144.75055358	0.06889334	545.24913245	
87.20000000	0.35233585	1144.73083358	0.06908546	545.23973974	
87.30000000	0.35336426	1144.58293558	0.06928711	545.16929535	
87.40000000	0.35447491	1144.21811958	0.06950488	544.99553207	
87.50000000	0.35561172	1143.78428458	0.06972779	544.78889478	
87.60000000	0.35665882	1143.58708658	0.06993310	544.69496860	
87.70000000	0.35782927	1143.06451358	0.07016260	544.44606506	
87.80000000	0.35882778	1142.99549358	0.07035839	544.41319056	
87.90000000	0.35975153	1143.12367258	0.07053952	544.47424272	
88.00000000	0.36077995	1142.97577458	0.07074117	544.40379833	
88.10000000	0.36164389	1143.26171058	0.07091057	544.53999075	
88.20000000	0.36243682	1143.73498558	0.07106604	544.76541347	
88.30000000	0.36352504	1143.42932858	0.07127942	544.61982786	
88.40000000	0.36451981	1143.37016958	0.07147447	544.59165020	
88.50000000	0.36557813	1143.14339258	0.07168199	544.48363543	
88.60000000	0.36668130	1142.79829658	0.07189829	544.31926487	
88.70000000	0.36764243	1142.82787558	0.07208675	544.33335346	
88.80000000	0.36850638	1143.11381258	0.07225615	544.46954636	
88.90000000	0.36944882	1143.19269158	0.07244095	544.50711673	
89.00000000	0.37050340	1142.97577458	0.07264773	544.40379833	
89.10000000	0.37143089	1143.09409258	0.07282959	544.46015365	
89.20000000	0.37252659	1142.76871658	0.07304443	544.30517580	
89.30000000	0.37351014	1142.73913658	0.07323728	544.29108673	
89.40000000	0.37443390	1142.86731558	0.07341841	544.35213888	
89.50000000	0.37552585	1142.55179958	0.07363252	544.20185739	
89.60000000	0.37650194	1142.54193958	0.07382391	544.19716103	
89.70000000	0.37749297	1142.49263958	0.07401823	544.17367925	
89.80000000	0.37851391	1142.36446158	0.07421841	544.11262757	
89.90000000	0.37943019	1142.51235958	0.07439808	544.18307196	
90.00000000	0.38037637	1142.58137858	0.07458360	544.21594598	
90.10000000	0.38151691	1142.13768458	0.07480724	544.00461281	
90.20000000	0.38249300	1142.12782458	0.07499863	543.99991645	
90.30000000	0.38348403	1142.07852458	0.07519295	543.97643467	
90.40000000	0.38452740	1141.89118658	0.07539753	543.88720485	
90.50000000	0.38551469	1141.85174758	0.07559112	543.86841990	
90.60000000	0.38649825	1141.82216758	0.07578397	543.85433083	
90.70000000	0.38756404	1141.57567058	0.07599295	543.73692336	
90.80000000	0.38870833	1141.12211658	0.07621732	543.52089382	
90.90000000	0.38970310	1141.06295658	0.07641237	543.49271569	
91.00000000	0.39083991	1140.62912158	0.07663528	543.28607839	
91.10000000	0.39194682	1140.27416658	0.07685232	543.11701195	
91.20000000	0.39285562	1140.44178458	0.07703051	543.19684905	
91.30000000	0.39383170	1140.43192458	0.07722190	543.19215270	
91.40000000	0.39477415	1140.51080358	0.07740670	543.22972307	
91.50000000	0.39571659	1140.58968258	0.07759149	543.26729344	
91.60000000	0.39685340	1140.15584758	0.07781439	543.06065615	
91.70000000	0.39789302	1139.97836958	0.07801824	542.97612269	
91.80000000	0.39891022	1139.86005158	0.07821769	542.91976737	
91.90000000	0.39998349	1139.59383458	0.07842814	542.79296718	
92.00000000	0.40091846	1139.69243258	0.07861146	542.83992979	
92.10000000	0.40191323	1139.63327358	0.07880652	542.81175212	
92.20000000	0.40294912	1139.46565558	0.07900963	542.73191502	
92.30000000	0.40401491	1139.21915858	0.07921861	542.61450754	
92.40000000	0.40498352	1139.22901858	0.07940853	542.61920390	
92.50000000	0.40604931	1138.98252158	0.07961751	542.50179642	
92.60000000	0.40709267	1138.79518358	0.07982209	542.41256660	
92.70000000	0.40800147	1138.96280158	0.08000029	542.49240371	
92.80000000	0.40901120	1138.86420258	0.08019827	542.44544062	
92.90000000	0.41000971	1138.79518358	0.08039406	542.41256660	
93.00000000	0.41106802	1138.56840658	0.08060157	542.30455184	
93.10000000	0.41218988	1138.17401058	0.08082155	542.11669949	
93.20000000	0.41329305	1137.82891558	0.08103785	541.95232940	
93.30000000	0.41428782	1137.76975558	0.08123291	541.92415127	
93.40000000	0.41527886	1137.72045658	0.08142723	541.90066996	
93.50000000	0.41631101	1137.56269858	0.08162961	541.82552921	
93.60000000	0.41737680	1137.31620158	0.08183859	541.70812174	
93.70000000	0.41842390	1137.11900358	0.08204390	541.61419556	
93.80000000	0.41939625	1137.11900358	0.08223456	541.61419556	
93.90000000	0.42034617	1137.17816258	0.08242082	541.64237322	
94.00000000	0.42126618	1137.31620158	0.08260121	541.70812174	
94.10000000	0.42224600	1137.29648158	0.08279333	541.69872902	
94.20000000	0.42337160	1136.89222658	0.08301404	541.50618080	
94.30000000	0.42450093	1136.47811158	0.08323548	541.30893622	
94.40000000	0.42560036	1136.14287558	0.08345105	541.14926201	
94.50000000	0.42665120	1135.93581758	0.08365710	541.05063948	
94.60000000	0.42763476	1135.90623758	0.08384995	541.03655041	
94.70000000	0.42864449	1135.80763858	0.08404794	540.98958732	
94.80000000	0.42964673	1135.72875958	0.08424446	540.95201695	
94.90000000	0.43075364	1135.37380458	0.08446150	540.78295050	
95.00000000	0.43183812	1135.07800758	0.08467414	540.64206125	
95.10000000	0.43289270	1134.86109058	0.08488092	540.53874284	
95.20000000	0.43404072	1134.39767558	0.08510602	540.31801647	
95.30000000	0.43517379	1133.97370058	0.08532819	540.11607553	
95.40000000	0.43629565	1133.57930558	0.08554817	539.92822367	
95.50000000	0.43735397	1133.35252858	0.08575568	539.82020890	
95.60000000	0.43839359	1133.17505058	0.08595953	539.73567544	
95.70000000	0.43946312	1132.91869358	0.08616924	539.61357160	
95.80000000	0.44052518	1132.68205558	0.08637749	539.50086001	
95.90000000	0.44154611	1132.55387758	0.08657767	539.43980833	
96.00000000	0.44266423	1132.16934258	0.08679691	539.25665281	
96.10000000	0.44375245	1131.86368558	0.08701028	539.11106720	
96.20000000	0.44489300	1131.41999058	0.08723392	538.89973355	
96.30000000	0.44611578	1130.75937858	0.08747368	538.58508149	
96.40000000	0.44713672	1130.63120058	0.08767387	538.52402981	
96.50000000	0.44827726	1130.18750558	0.08789750	538.31269616	
96.60000000	0.44934679	1129.93114858	0.08810721	538.19059232	
96.70000000	0.45049108	1129.47759358	0.08833158	537.97456232	
96.80000000	0.45186711	1128.41272658	0.08860139	537.46736203	
96.90000000	0.45312353	1127.66337558	0.08884775	537.11044324	
97.00000000	0.45440611	1126.84500458	0.08909924	536.72064996	
97.10000000	0.45565879	1126.10551358	0.08934486	536.36842752	
97.20000000	0.45688905	1125.42518158	0.08958609	536.04438275	
97.30000000	0.45822396	1124.46877358	0.08984784	535.58884191	
97.40000000	0.45956635	1123.49264458	0.09011105	535.12390788	
97.50000000	0.46093491	1122.44749658	0.09037939	534.62609983	
97.60000000	0.46240812	1121.12627258	0.09066826	533.99679571	
97.70000000	0.46391871	1119.70644958	0.09096445	533.32052850	
97.80000000	0.46563862	1117.73447258	0.09130169	532.38126820	
97.90000000	0.46760149	1115.12160358	0.09168657	531.13674855	
98.00000000	0.46966528	1112.24251758	0.09209123	529.76542871	
98.10000000	0.47191970	1108.86057758	0.09253327	528.15459756	
98.20000000	0.47436101	1104.98564358	0.09301196	526.30895146	
98.30000000	0.47694810	1100.72617358	0.09351923	524.28014936	
98.40000000	0.47991270	1095.47085558	0.09410053	521.77702100	
98.50000000	0.48355012	1088.44075758	0.09481375	518.42855803	
98.60000000	0.48833131	1078.39353558	0.09575124	513.64302719	
