Total length (mm) = 50	
Gage length (mm) = 5.1	
Width (mm) = 2.21	
Thickness (mm) = 0.95	
----------	
Time (s)	Displacement (mm)	Force (N)	Eng. strain	Eng. stress (MPa)	
87.00000000	0.40812331	1113.01394400	0.08002418	530.13286211	
87.10000000	0.40871352	1113.05338400	0.08013991	530.15164754	
87.20000000	0.40930374	1113.03366400	0.08025563	530.14225482	
87.30000000	0.40989395	1112.88576600	0.08037136	530.07181043	
87.40000000	0.41048417	1112.52095000	0.08048709	529.89804715	
87.50000000	0.41107438	1112.08711500	0.08060282	529.69140986	
87.60000000	0.41166460	1111.88991700	0.08071855	529.59748369	
87.70000000	0.41225481	1111.36734400	0.08083428	529.34858014	
87.80000000	0.41284503	1111.29832400	0.08095001	529.31570564	
87.90000000	0.41343524	1111.42650300	0.08106573	529.37675780	
88.00000000	0.41402546	1111.27860500	0.08118146	529.30631341	
88.10000000	0.41461567	1111.56454100	0.08129719	529.44250583	
88.20000000	0.41520589	1112.03781600	0.08141292	529.66792855	
88.30000000	0.41579610	1111.73215900	0.08152865	529.52234294	
88.40000000	0.41638632	1111.67300000	0.08164438	529.49416528	
88.50000000	0.41697653	1111.44622300	0.08176010	529.38615051	
88.60000000	0.41756675	1111.10112700	0.08187583	529.22177995	
88.70000000	0.41815696	1111.13070600	0.08199156	529.23586854	
88.80000000	0.41874718	1111.41664300	0.08210729	529.37206144	
88.90000000	0.41933739	1111.49552200	0.08222302	529.40963182	
89.00000000	0.41992761	1111.27860500	0.08233875	529.30631341	
89.10000000	0.42051783	1111.39692300	0.08245448	529.36266873	
89.20000000	0.42110804	1111.07154700	0.08257020	529.20769088	
89.30000000	0.42169826	1111.04196700	0.08268593	529.19360181	
89.40000000	0.42228847	1111.17014600	0.08280166	529.25465397	
89.50000000	0.42287869	1110.85463000	0.08291739	529.10437247	
89.60000000	0.42346890	1110.84477000	0.08303312	529.09967611	
89.70000000	0.42405912	1110.79547000	0.08314885	529.07619433	
89.80000000	0.42464933	1110.66729200	0.08326457	529.01514265	
89.90000000	0.42523955	1110.81519000	0.08338030	529.08558704	
90.00000000	0.42582976	1110.88420900	0.08349603	529.11846106	
90.10000000	0.42641998	1110.44051500	0.08361176	528.90712789	
90.20000000	0.42701019	1110.43065500	0.08372749	528.90243153	
90.30000000	0.42760041	1110.38135500	0.08384322	528.87894975	
90.40000000	0.42819062	1110.19401700	0.08395895	528.78971993	
90.50000000	0.42878084	1110.15457800	0.08407467	528.77093498	
90.60000000	0.42937105	1110.12499800	0.08419040	528.75684592	
90.70000000	0.42996127	1109.87850100	0.08430613	528.63943844	
90.80000000	0.43055148	1109.42494700	0.08442186	528.42340891	
90.90000000	0.43114170	1109.36578700	0.08453759	528.39523077	
91.00000000	0.43173191	1108.93195200	0.08465332	528.18859347	
91.10000000	0.43232213	1108.57699700	0.08476904	528.01952703	
91.20000000	0.43291234	1108.74461500	0.08488477	528.09936413	
91.30000000	0.43350256	1108.73475500	0.08500050	528.09466778	
91.40000000	0.43409277	1108.81363400	0.08511623	528.13223815	
91.50000000	0.43468299	1108.89251300	0.08523196	528.16980853	
91.60000000	0.43527320	1108.45867800	0.08534769	527.96317123	
91.70000000	0.43586342	1108.28120000	0.08546342	527.87863777	
91.80000000	0.43645363	1108.16288200	0.08557914	527.82228245	
91.90000000	0.43704385	1107.89666500	0.08569487	527.69548226	
92.00000000	0.43763406	1107.99526300	0.08581060	527.74244487	
92.10000000	0.43822428	1107.93610400	0.08592633	527.71426721	
92.20000000	0.43881449	1107.76848600	0.08604206	527.63443010	
92.30000000	0.43940471	1107.52198900	0.08615779	527.51702262	
92.40000000	0.43999492	1107.53184900	0.08627351	527.52171898	
92.50000000	0.44058514	1107.28535200	0.08638924	527.40431150	
92.60000000	0.44117535	1107.09801400	0.08650497	527.31508169	
92.70000000	0.44176557	1107.26563200	0.08662070	527.39491879	
92.80000000	0.44235578	1107.16703300	0.08673643	527.34795570	
92.90000000	0.44294600	1107.09801400	0.08685216	527.31508169	
93.00000000	0.44353621	1106.87123700	0.08696789	527.20706692	
93.10000000	0.44412643	1106.47684100	0.08708361	527.01921457	
93.20000000	0.44471664	1106.13174600	0.08719934	526.85484449	
93.30000000	0.44530686	1106.07258600	0.08731507	526.82666635	
93.40000000	0.44589707	1106.02328700	0.08743080	526.80318504	
93.50000000	0.44648729	1105.86552900	0.08754653	526.72804430	
93.60000000	0.44707750	1105.61903200	0.08766226	526.61063682	
93.70000000	0.44766772	1105.42183400	0.08777798	526.51671065	
93.80000000	0.44825793	1105.42183400	0.08789371	526.51671065	
93.90000000	0.44884815	1105.48099300	0.08800944	526.54488831	
94.00000000	0.44943836	1105.61903200	0.08812517	526.61063682	
94.10000000	0.45002858	1105.59931200	0.08824090	526.60124411	
94.20000000	0.45061879	1105.19505700	0.08835663	526.40869588	
94.30000000	0.45120901	1104.78094200	0.08847235	526.21145130	
94.40000000	0.45179923	1104.44570600	0.08858808	526.05177709	
94.50000000	0.45238944	1104.23864800	0.08870381	525.95315456	
94.60000000	0.45297966	1104.20906800	0.08881954	525.93906549	
94.70000000	0.45356987	1104.11046900	0.08893527	525.89210241	
94.80000000	0.45416009	1104.03159000	0.08905100	525.85453203	
94.90000000	0.45475030	1103.67663500	0.08916673	525.68546559	
95.00000000	0.45534052	1103.38083800	0.08928245	525.54457633	
95.10000000	0.45593073	1103.16392100	0.08939818	525.44125792	
95.20000000	0.45652095	1102.70050600	0.08951391	525.22053156	
95.30000000	0.45711116	1102.27653100	0.08962964	525.01859062	
95.40000000	0.45770138	1101.88213600	0.08974537	524.83073875	
95.50000000	0.45829159	1101.65535900	0.08986110	524.72272398	
95.60000000	0.45888181	1101.47788100	0.08997682	524.63819052	
95.70000000	0.45947202	1101.22152400	0.09009255	524.51608669	
95.80000000	0.46006224	1100.98488600	0.09020828	524.40337509	
95.90000000	0.46065245	1100.85670800	0.09032401	524.34232341	
96.00000000	0.46124267	1100.47217300	0.09043974	524.15916790	
96.10000000	0.46183288	1100.16651600	0.09055547	524.01358228	
96.20000000	0.46242310	1099.72282100	0.09067120	523.80224863	
96.30000000	0.46301331	1099.06220900	0.09078692	523.48759657	
96.40000000	0.46360353	1098.93403100	0.09090265	523.42654489	
96.50000000	0.46419374	1098.49033600	0.09101838	523.21521124	
96.60000000	0.46478396	1098.23397900	0.09113411	523.09310741	
96.70000000	0.46537417	1097.78042400	0.09124984	522.87707740	
96.80000000	0.46596439	1096.71555700	0.09136557	522.36987711	
96.90000000	0.46655460	1095.96620600	0.09148129	522.01295832	
97.00000000	0.46714482	1095.14783500	0.09159702	521.62316504	
97.10000000	0.46773503	1094.40834400	0.09171275	521.27094261	
97.20000000	0.46832525	1093.72801200	0.09182848	520.94689783	
97.30000000	0.46891546	1092.77160400	0.09194421	520.49135699	
97.40000000	0.46950568	1091.79547500	0.09205994	520.02642296	
97.50000000	0.47009589	1090.75032700	0.09217567	519.52861491	
97.60000000	0.47068611	1089.42910300	0.09229139	518.89931079	
97.70000000	0.47127632	1088.00928000	0.09240712	518.22304358	
97.80000000	0.47186654	1086.03730300	0.09252285	517.28378328	
97.90000000	0.47245675	1083.42443400	0.09263858	516.03926363	
98.00000000	0.47304697	1080.54534800	0.09275431	514.66794380	
98.10000000	0.47363718	1077.16340800	0.09287004	513.05711265	
98.20000000	0.47422740	1073.28847400	0.09298576	511.21146654	
98.30000000	0.47481761	1069.02900400	0.09310149	509.18266444	
98.40000000	0.47540783	1063.77368600	0.09321722	506.67953608	
98.50000000	0.47599804	1056.74358800	0.09333295	503.33107311	
98.60000000	0.47658826	1046.69636600	0.09344868	498.54554227	
