Total length (mm) = 50	
Gage length (mm) = 5.1	
Width (mm) = 2.21	
Thickness (mm) = 0.95	
----------	
Time (s)	Displacement (mm)	Force (N)	Eng. strain	Eng. stress (MPa)	
86.30000000	0.43547119	1110.43065500	0.08538651	528.90243153	
86.40000000	0.43597579	1110.38135500	0.08548545	528.87894975	
86.50000000	0.43648039	1110.19401700	0.08558439	528.78971993	
86.60000000	0.43698500	1110.15457800	0.08568333	528.77093498	
86.70000000	0.43748960	1110.12499800	0.08578227	528.75684592	
86.80000000	0.43799420	1109.87850100	0.08588122	528.63943844	
86.90000000	0.43849880	1109.42494700	0.08598016	528.42340891	
87.00000000	0.43900340	1109.36578700	0.08607910	528.39523077	
87.10000000	0.43950800	1108.93195200	0.08617804	528.18859347	
87.20000000	0.44001261	1108.57699700	0.08627698	528.01952703	
87.30000000	0.44051721	1108.74461500	0.08637592	528.09936413	
87.40000000	0.44102181	1108.73475500	0.08647486	528.09466778	
87.50000000	0.44152641	1108.81363400	0.08657381	528.13223815	
87.60000000	0.44203101	1108.89251300	0.08667275	528.16980853	
87.70000000	0.44253561	1108.45867800	0.08677169	527.96317123	
87.80000000	0.44304021	1108.28120000	0.08687063	527.87863777	
87.90000000	0.44354482	1108.16288200	0.08696957	527.82228245	
88.00000000	0.44404942	1107.89666500	0.08706851	527.69548226	
88.10000000	0.44455402	1107.99526300	0.08716745	527.74244487	
88.20000000	0.44505862	1107.93610400	0.08726640	527.71426721	
88.30000000	0.44556322	1107.76848600	0.08736534	527.63443010	
88.40000000	0.44606782	1107.52198900	0.08746428	527.51702262	
88.50000000	0.44657243	1107.53184900	0.08756322	527.52171898	
88.60000000	0.44707703	1107.28535200	0.08766216	527.40431150	
88.70000000	0.44758163	1107.09801400	0.08776110	527.31508169	
88.80000000	0.44808623	1107.26563200	0.08786005	527.39491879	
88.90000000	0.44859083	1107.16703300	0.08795899	527.34795570	
89.00000000	0.44909543	1107.09801400	0.08805793	527.31508169	
89.10000000	0.44960004	1106.87123700	0.08815687	527.20706692	
89.20000000	0.45010464	1106.47684100	0.08825581	527.01921457	
89.30000000	0.45060924	1106.13174600	0.08835475	526.85484449	
89.40000000	0.45111384	1106.07258600	0.08845369	526.82666635	
89.50000000	0.45161844	1106.02328700	0.08855264	526.80318504	
89.60000000	0.45212304	1105.86552900	0.08865158	526.72804430	
89.70000000	0.45262765	1105.61903200	0.08875052	526.61063682	
89.80000000	0.45313225	1105.42183400	0.08884946	526.51671065	
89.90000000	0.45363685	1105.42183400	0.08894840	526.51671065	
90.00000000	0.45414145	1105.48099300	0.08904734	526.54488831	
90.10000000	0.45464605	1105.61903200	0.08914628	526.61063682	
90.20000000	0.45515065	1105.59931200	0.08924523	526.60124411	
90.30000000	0.45565526	1105.19505700	0.08934417	526.40869588	
90.40000000	0.45615986	1104.78094200	0.08944311	526.21145130	
90.50000000	0.45666446	1104.44570600	0.08954205	526.05177709	
90.60000000	0.45716906	1104.23864800	0.08964099	525.95315456	
90.70000000	0.45767366	1104.20906800	0.08973993	525.93906549	
90.80000000	0.45817826	1104.11046900	0.08983888	525.89210241	
90.90000000	0.45868286	1104.03159000	0.08993782	525.85453203	
91.00000000	0.45918747	1103.67663500	0.09003676	525.68546559	
91.10000000	0.45969207	1103.38083800	0.09013570	525.54457633	
91.20000000	0.46019667	1103.16392100	0.09023464	525.44125792	
91.30000000	0.46070127	1102.70050600	0.09033358	525.22053156	
91.40000000	0.46120587	1102.27653100	0.09043252	525.01859062	
91.50000000	0.46171047	1101.88213600	0.09053147	524.83073875	
91.60000000	0.46221508	1101.65535900	0.09063041	524.72272398	
91.70000000	0.46271968	1101.47788100	0.09072935	524.63819052	
91.80000000	0.46322428	1101.22152400	0.09082829	524.51608669	
91.90000000	0.46372888	1100.98488600	0.09092723	524.40337509	
92.00000000	0.46423348	1100.85670800	0.09102617	524.34232341	
92.10000000	0.46473808	1100.47217300	0.09112511	524.15916790	
92.20000000	0.46524269	1100.16651600	0.09122406	524.01358228	
92.30000000	0.46574729	1099.72282100	0.09132300	523.80224863	
92.40000000	0.46625189	1099.06220900	0.09142194	523.48759657	
92.50000000	0.46675649	1098.93403100	0.09152088	523.42654489	
92.60000000	0.46726109	1098.49033600	0.09161982	523.21521124	
92.70000000	0.46776569	1098.23397900	0.09171876	523.09310741	
92.80000000	0.46827030	1097.78042400	0.09181770	522.87707740	
92.90000000	0.46877490	1096.71555700	0.09191665	522.36987711	
93.00000000	0.46927950	1095.96620600	0.09201559	522.01295832	
93.10000000	0.46978410	1095.14783500	0.09211453	521.62316504	
93.20000000	0.47028870	1094.40834400	0.09221347	521.27094261	
93.30000000	0.47079330	1093.72801200	0.09231241	520.94689783	
93.40000000	0.47129791	1092.77160400	0.09241135	520.49135699	
93.50000000	0.47180251	1091.79547500	0.09251030	520.02642296	
93.60000000	0.47230711	1090.75032700	0.09260924	519.52861491	
93.70000000	0.47281171	1089.42910300	0.09270818	518.89931079	
93.80000000	0.47331631	1088.00928000	0.09280712	518.22304358	
93.90000000	0.47382091	1086.03730300	0.09290606	517.28378328	
94.00000000	0.47432551	1083.42443400	0.09300500	516.03926363	
94.10000000	0.47483012	1080.54534800	0.09310394	514.66794380	
94.20000000	0.47533472	1077.16340800	0.09320289	513.05711265	
94.30000000	0.47583932	1073.28847400	0.09330183	511.21146654	
94.40000000	0.47634392	1069.02900400	0.09340077	509.18266444	
94.50000000	0.47684852	1063.77368600	0.09349971	506.67953608	
94.60000000	0.47735312	1056.74358800	0.09359865	503.33107311	
94.70000000	0.47785773	1046.69636600	0.09369759	498.54554227	
