Total length (mm) = 50	
Gage length (mm) = 5.1	
Width (mm) = 2.21	
Thickness (mm) = 0.95	
----------	
Time (s)	Displacement (mm)	Force (N)	Eng. strain	Eng. stress (MPa)	
32.40000000	0.12527587	732.96464900	0.02456390	349.11390760	
32.50000000	0.12553888	734.63097000	0.02461547	349.90758276	
32.60000000	0.12580190	736.59308700	0.02466704	350.84214670	
32.70000000	0.12606492	738.27912800	0.02471861	351.64521457	
32.80000000	0.12632793	740.27082600	0.02477018	352.59386806	
32.90000000	0.12659095	742.45972100	0.02482175	353.63644725	
33.00000000	0.12685396	744.37253900	0.02487333	354.54752989	
33.10000000	0.12711698	746.39381600	0.02492490	355.51027197	
33.20000000	0.12737999	748.27705500	0.02497647	356.40726602	
33.30000000	0.12764301	749.93351600	0.02502804	357.19624482	
33.40000000	0.12790603	751.60969700	0.02507961	357.99461634	
33.50000000	0.12816904	753.53237500	0.02513118	358.91039533	
33.60000000	0.12843206	755.33673400	0.02518276	359.76981853	
33.70000000	0.12869507	757.40731100	0.02523433	360.75604239	
33.80000000	0.12895809	759.43844800	0.02528590	361.72348083	
33.90000000	0.12922110	761.33154600	0.02533747	362.62517075	
34.00000000	0.12948412	762.98800700	0.02538904	363.41414956	
34.10000000	0.12974714	764.74306700	0.02544061	364.25009145	
34.20000000	0.13001015	766.67560500	0.02549219	365.17056680	
34.30000000	0.13027317	768.64758300	0.02554376	366.10982758	
34.40000000	0.13053618	770.76745900	0.02559533	367.11953275	
34.50000000	0.13079920	772.59153800	0.02564690	367.98834865	
34.60000000	0.13106221	774.62267500	0.02569847	368.95578709	
34.70000000	0.13132523	776.35801500	0.02575005	369.78233627	
34.80000000	0.13158825	778.14265500	0.02580162	370.63236723	
34.90000000	0.13185126	779.82869500	0.02585319	371.43543463	
35.00000000	0.13211428	781.47529700	0.02590476	372.21971755	
35.10000000	0.13237729	783.09231800	0.02595633	372.98991093	
35.20000000	0.13264031	784.83751800	0.02600790	373.82115647	
35.30000000	0.13290332	786.87851500	0.02605948	374.79329126	
35.40000000	0.13316634	788.91951200	0.02611105	375.76542605	
35.50000000	0.13342936	790.70415100	0.02616262	376.61545654	
35.60000000	0.13369237	792.64654900	0.02621419	377.54062824	
35.70000000	0.13395539	794.33259000	0.02626576	378.34369612	
35.80000000	0.13421840	795.77213400	0.02631733	379.02935651	
35.90000000	0.13448142	797.61593200	0.02636891	379.90756466	
36.00000000	0.13474443	799.32169300	0.02642048	380.72002524	
36.10000000	0.13500745	801.36269000	0.02647205	381.69216004	
36.20000000	0.13527047	803.47270500	0.02652362	382.69716837	
36.30000000	0.13553348	805.66160000	0.02657519	383.73974756	
36.40000000	0.13579650	807.49553900	0.02662676	384.61325982	
36.50000000	0.13605951	809.12242100	0.02667834	385.38815004	
36.60000000	0.13632253	810.67042300	0.02672991	386.12546940	
36.70000000	0.13658554	812.32688400	0.02678148	386.91444820	
36.80000000	0.13684856	814.18054300	0.02683305	387.79735318	
36.90000000	0.13711158	816.05392200	0.02688462	388.68965087	
